Suburb,Rooms,Type,Price,Method,Distance,Postcode,Bedroom2,Bathroom,Car,CouncilArea,Regionname,Propertycount,Year
Yarraville,4,h,1343000.0,S,6.3,3013.0,4.0,2.0,3.0,Maribyrnong City Council,Western Metropolitan,6543.0,2017
Yarraville,3,h,900000.0,VB,6.3,3013.0,3.0,1.0,2.0,Maribyrnong City Council,Western Metropolitan,6543.0,2017
Yarraville,3,t,796000.0,S,6.3,3013.0,3.0,2.0,1.0,Maribyrnong City Council,Western Metropolitan,6543.0,2017
Yarraville,2,t,807000.0,S,6.3,3013.0,2.0,1.0,2.0,Maribyrnong City Council,Western Metropolitan,6543.0,2017
Abbotsford,2,u,750000.0,VB,3.0,3067.0,2.0,2.0,2.0,Yarra City Council,Northern Metropolitan,4019.0,2018
Aberfeldie,4,h,1630000.0,PI,7.5,3040.0,4.0,1.0,1.0,Moonee Valley City Council,Western Metropolitan,1543.0,2018
Airport West,3,h,970000.0,S,10.4,3042.0,3.0,1.0,2.0,Moonee Valley City Council,Western Metropolitan,3464.0,2018
Airport West,4,h,790000.0,VB,10.4,3042.0,4.0,2.0,1.0,Moonee Valley City Council,Western Metropolitan,3464.0,2018
Airport West,3,h,1025000.0,S,10.4,3042.0,3.0,1.0,1.0,Moonee Valley City Council,Western Metropolitan,3464.0,2018
Albert Park,3,h,1950000.0,S,3.0,3206.0,3.0,1.0,2.0,Port Phillip City Council,Southern Metropolitan,3280.0,2018
Albion,2,u,530000.0,SP,10.5,3020.0,2.0,2.0,2.0,Brimbank City Council,Western Metropolitan,2185.0,2018
Altona,4,u,1160000.0,S,11.0,3018.0,4.0,3.0,3.0,Hobsons Bay City Council,Western Metropolitan,5301.0,2018
Altona,3,h,925000.0,SP,11.0,3018.0,3.0,1.0,3.0,Hobsons Bay City Council,Western Metropolitan,5301.0,2018
Altona,3,h,850000.0,S,11.0,3018.0,3.0,1.0,3.0,Hobsons Bay City Council,Western Metropolitan,5301.0,2018
Altona Meadows,3,h,718000.0,S,15.5,3028.0,3.0,2.0,3.0,Hobsons Bay City Council,Western Metropolitan,7630.0,2018
Altona North,5,h,800000.0,SP,9.4,3025.0,5.0,2.0,4.0,Hobsons Bay City Council,Western Metropolitan,5132.0,2018
Ardeer,2,h,595000.0,PI,12.8,3022.0,2.0,1.0,1.0,Brimbank City Council,Western Metropolitan,1281.0,2018
Armadale,3,h,1681000.0,S,6.3,3143.0,3.0,2.0,2.0,Stonnington City Council,Southern Metropolitan,4836.0,2018
Ascot Vale,2,t,530000.0,VB,4.3,3032.0,2.0,2.0,2.0,Moonee Valley City Council,Western Metropolitan,6567.0,2018
Ascot Vale,5,h,1320000.0,PI,4.3,3032.0,3.0,2.0,2.0,Moonee Valley City Council,Western Metropolitan,6567.0,2018
Ascot Vale,4,t,805000.0,SP,4.3,3032.0,3.0,1.0,2.0,Moonee Valley City Council,Western Metropolitan,6567.0,2018
Ashwood,2,h,1200000.0,VB,10.2,3147.0,2.0,1.0,2.0,Monash City Council,Southern Metropolitan,2894.0,2018
Ashwood,3,h,1183000.0,S,10.2,3147.0,3.0,1.0,2.0,Monash City Council,Southern Metropolitan,2894.0,2018
Ashwood,4,t,1350000.0,PI,10.2,3147.0,3.0,2.0,2.0,Monash City Council,Southern Metropolitan,2894.0,2018
Aspendale,3,h,1000000.0,S,21.5,3195.0,3.0,1.0,2.0,Kingston City Council,South-Eastern Metropolitan,2824.0,2018
Aspendale,3,h,830000.0,SP,21.5,3195.0,3.0,1.0,2.0,Kingston City Council,South-Eastern Metropolitan,2824.0,2018
Avondale Heights,3,h,815000.0,PI,9.5,3034.0,3.0,2.0,2.0,Moonee Valley City Council,Western Metropolitan,4502.0,2018
Avondale Heights,3,h,727500.0,S,9.5,3034.0,3.0,1.0,1.0,Moonee Valley City Council,Western Metropolitan,4502.0,2018
Balwyn,2,h,1710000.0,S,7.9,3103.0,2.0,1.0,2.0,Boroondara City Council,Southern Metropolitan,5682.0,2018
Balwyn,4,h,1700000.0,PI,7.9,3103.0,4.0,3.0,3.0,Boroondara City Council,Southern Metropolitan,5682.0,2018
Balwyn North,3,t,1270000.0,VB,9.7,3104.0,3.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,7809.0,2018
Balwyn North,2,u,555500.0,S,9.7,3104.0,2.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,7809.0,2018
Balwyn North,3,u,1451000.0,PI,9.7,3104.0,3.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,7809.0,2018
Balwyn North,4,h,1420000.0,SA,9.7,3104.0,3.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,7809.0,2018
Balwyn North,5,t,950000.0,PI,9.7,3104.0,5.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,7809.0,2018
Balwyn North,4,h,1960000.0,S,9.7,3104.0,4.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,7809.0,2018
Bayswater,3,h,910000.0,S,23.2,3153.0,3.0,3.0,3.0,Knox City Council,Eastern Metropolitan,5030.0,2018
Bayswater,3,h,862000.0,S,23.2,3153.0,3.0,2.0,2.0,Knox City Council,Eastern Metropolitan,5030.0,2018
Bayswater,5,h,822000.0,PI,23.2,3153.0,5.0,3.0,5.0,Knox City Council,Eastern Metropolitan,5030.0,2018
Bayswater,2,u,652000.0,S,23.2,3153.0,2.0,1.0,1.0,Knox City Council,Eastern Metropolitan,5030.0,2018
Bayswater North,3,h,720000.0,VB,23.2,3153.0,3.0,1.0,2.0,Maroondah City Council,Eastern Metropolitan,3598.0,2018
Bellfield,3,h,810000.0,SA,8.8,3081.0,3.0,1.0,2.0,Banyule City Council,Eastern Metropolitan,790.0,2018
Bentleigh,5,h,1740000.0,S,11.4,3204.0,5.0,2.0,1.0,Glen Eira City Council,Southern Metropolitan,6795.0,2018
Bentleigh,3,t,1185000.0,S,11.4,3204.0,3.0,2.0,2.0,Glen Eira City Council,Southern Metropolitan,6795.0,2018
Bentleigh,2,u,392000.0,SP,11.4,3204.0,2.0,2.0,2.0,Glen Eira City Council,Southern Metropolitan,6795.0,2018
Bentleigh East,4,t,1389000.0,S,13.8,3165.0,3.0,2.0,2.0,Glen Eira City Council,Southern Metropolitan,10969.0,2018
Bentleigh East,3,h,1220000.0,PI,13.8,3165.0,3.0,1.0,3.0,Glen Eira City Council,Southern Metropolitan,10969.0,2018
Bentleigh East,2,u,663000.0,S,13.8,3165.0,2.0,2.0,2.0,Glen Eira City Council,Southern Metropolitan,10969.0,2018
Bentleigh East,4,t,1320500.0,S,13.8,3165.0,4.0,3.0,2.0,Glen Eira City Council,Southern Metropolitan,10969.0,2018
Bentleigh East,4,t,1280000.0,S,13.8,3165.0,3.0,2.0,2.0,Glen Eira City Council,Southern Metropolitan,10969.0,2018
Bentleigh East,3,h,1100000.0,PI,13.8,3165.0,3.0,1.0,2.0,Glen Eira City Council,Southern Metropolitan,10969.0,2018
Bentleigh East,4,h,1420000.0,S,13.8,3165.0,4.0,2.0,3.0,Glen Eira City Council,Southern Metropolitan,10969.0,2018
Bentleigh East,3,h,1182000.0,S,13.8,3165.0,3.0,1.0,3.0,Glen Eira City Council,Southern Metropolitan,10969.0,2018
Bentleigh East,4,h,1420000.0,S,13.8,3165.0,4.0,2.0,4.0,Glen Eira City Council,Southern Metropolitan,10969.0,2018
Berwick,3,h,490000.0,S,35.2,3806.0,3.0,1.0,1.0,Casey City Council,Eastern Victoria,17093.0,2018
Berwick,5,h,960000.0,SP,35.2,3806.0,5.0,3.0,2.0,Casey City Council,Eastern Victoria,17093.0,2018
Blackburn,5,h,1758000.0,S,13.4,3130.0,3.0,2.0,2.0,Whitehorse City Council,Eastern Metropolitan,5713.0,2018
Blackburn North,5,h,1570000.0,S,13.4,3130.0,5.0,4.0,5.0,Whitehorse City Council,Eastern Metropolitan,2867.0,2018
Blackburn North,4,h,1300000.0,S,13.4,3130.0,4.0,2.0,0.0,Whitehorse City Council,Eastern Metropolitan,2867.0,2018
Blackburn South,3,h,950000.0,VB,13.4,3130.0,3.0,2.0,1.0,Whitehorse City Council,Eastern Metropolitan,4387.0,2018
Blackburn South,3,h,950000.0,PI,13.4,3130.0,3.0,2.0,2.0,Whitehorse City Council,Eastern Metropolitan,4387.0,2018
Blackburn South,3,h,1050000.0,SP,13.4,3130.0,3.0,1.0,3.0,Whitehorse City Council,Eastern Metropolitan,4387.0,2018
Boronia,3,h,629000.0,S,25.0,3155.0,3.0,1.0,1.0,Knox City Council,Eastern Metropolitan,9704.0,2018
Box Hill,2,u,669000.0,S,10.9,3128.0,2.0,2.0,2.0,Whitehorse City Council,Eastern Metropolitan,4605.0,2018
Braybrook,3,h,850000.0,S,8.6,3019.0,3.0,2.0,2.0,Maribyrnong City Council,Western Metropolitan,3589.0,2018
Braybrook,3,t,600000.0,VB,8.6,3019.0,3.0,2.0,2.0,Maribyrnong City Council,Western Metropolitan,3589.0,2018
Briar Hill,3,h,825000.0,S,16.1,3088.0,3.0,2.0,2.0,Banyule City Council,Eastern Metropolitan,1390.0,2018
Brighton,3,h,1900000.0,PI,10.5,3186.0,3.0,2.0,2.0,Bayside City Council,Southern Metropolitan,10579.0,2018
Brighton East,3,h,1415000.0,S,10.3,3187.0,3.0,2.0,1.0,Bayside City Council,Southern Metropolitan,6938.0,2018
Brighton East,2,h,1262000.0,S,10.3,3187.0,2.0,1.0,2.0,Bayside City Council,Southern Metropolitan,6938.0,2018
Brighton East,3,h,1880000.0,S,10.3,3187.0,3.0,1.0,2.0,Bayside City Council,Southern Metropolitan,6938.0,2018
Brighton East,2,h,950000.0,VB,10.3,3187.0,2.0,1.0,2.0,Bayside City Council,Southern Metropolitan,6938.0,2018
Brooklyn,3,t,750000.0,S,6.4,3012.0,3.0,2.0,2.0,Brimbank City Council,Western Metropolitan,962.0,2018
Brunswick,2,u,757000.0,SP,5.2,3056.0,2.0,2.0,2.0,Moreland City Council,Northern Metropolitan,11918.0,2018
Brunswick,4,h,1200000.0,VB,5.2,3056.0,4.0,2.0,1.0,Moreland City Council,Northern Metropolitan,11918.0,2018
Brunswick,2,h,1011000.0,S,5.2,3056.0,2.0,1.0,1.0,Moreland City Council,Northern Metropolitan,11918.0,2018
Brunswick,3,h,1010000.0,S,5.2,3056.0,3.0,1.0,2.0,Moreland City Council,Northern Metropolitan,11918.0,2018
Brunswick,1,u,340000.0,SP,5.2,3056.0,1.0,1.0,1.0,Moreland City Council,Northern Metropolitan,11918.0,2018
Brunswick,3,h,1150000.0,VB,5.2,3056.0,3.0,1.0,2.0,Moreland City Council,Northern Metropolitan,11918.0,2018
Brunswick,2,h,970000.0,S,5.2,3056.0,2.0,1.0,2.0,Moreland City Council,Northern Metropolitan,11918.0,2018
Brunswick,2,t,978000.0,S,5.2,3056.0,2.0,2.0,2.0,Moreland City Council,Northern Metropolitan,11918.0,2018
Brunswick,2,h,970000.0,S,5.2,3056.0,2.0,1.0,0.0,Moreland City Council,Northern Metropolitan,11918.0,2018
Brunswick,4,h,1665000.0,SP,5.2,3056.0,4.0,3.0,2.0,Moreland City Council,Northern Metropolitan,11918.0,2018
Brunswick West,3,h,1255000.0,S,5.2,3055.0,3.0,1.0,2.0,Moreland City Council,Northern Metropolitan,7082.0,2018
Brunswick West,3,t,700000.0,VB,5.2,3055.0,3.0,2.0,2.0,Moreland City Council,Northern Metropolitan,7082.0,2018
Brunswick West,2,u,340000.0,VB,5.2,3055.0,2.0,2.0,2.0,Moreland City Council,Northern Metropolitan,7082.0,2018
Bulleen,3,h,1182000.0,S,10.8,3105.0,3.0,2.0,3.0,Manningham City Council,Eastern Metropolitan,4480.0,2018
Bundoora,2,u,440000.0,PI,12.1,3083.0,2.0,2.0,2.0,Banyule City Council,Northern Metropolitan,10175.0,2018
Bundoora,5,h,1470000.0,S,12.1,3083.0,5.0,3.0,3.0,Banyule City Council,Northern Metropolitan,10175.0,2018
Bundoora,4,h,1225000.0,S,12.1,3083.0,4.0,2.0,2.0,Banyule City Council,Northern Metropolitan,10175.0,2018
Bundoora,4,h,870000.0,S,12.1,3083.0,4.0,2.0,2.0,Banyule City Council,Northern Metropolitan,10175.0,2018
Burwood,4,h,1607500.0,S,10.4,3125.0,4.0,2.0,2.0,Monash City Council,Southern Metropolitan,5678.0,2018
Burwood,2,u,758000.0,SP,10.4,3125.0,2.0,2.0,2.0,Monash City Council,Southern Metropolitan,5678.0,2018
Cairnlea,3,h,679000.0,S,14.8,3023.0,3.0,2.0,2.0,Brimbank City Council,Western Metropolitan,2674.0,2018
Camberwell,3,h,1827000.0,S,7.7,3124.0,3.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,8920.0,2018
Camberwell,3,h,1855000.0,S,7.7,3124.0,3.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,8920.0,2018
Camberwell,3,h,1950000.0,S,7.7,3124.0,3.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,8920.0,2018
Canterbury,2,u,837000.0,S,8.4,3126.0,2.0,2.0,2.0,Boroondara City Council,Southern Metropolitan,3265.0,2018
Carlton,2,u,567000.0,S,1.6,3053.0,2.0,2.0,2.0,Melbourne City Council,Northern Metropolitan,6786.0,2018
Carlton North,4,h,1391000.0,S,3.5,3054.0,4.0,1.0,0.0,Melbourne City Council,Northern Metropolitan,3106.0,2018
Carlton North,3,h,1580000.0,S,3.5,3054.0,3.0,1.0,1.0,Melbourne City Council,Northern Metropolitan,3106.0,2018
Carnegie,2,u,711000.0,S,10.1,3163.0,2.0,2.0,2.0,Glen Eira City Council,Southern Metropolitan,7822.0,2018
Carnegie,3,h,1222000.0,S,10.1,3163.0,3.0,1.0,1.0,Glen Eira City Council,Southern Metropolitan,7822.0,2018
Carnegie,1,u,331000.0,SP,10.1,3163.0,1.0,1.0,1.0,Glen Eira City Council,Southern Metropolitan,7822.0,2018
Carnegie,2,h,1100000.0,S,10.1,3163.0,2.0,1.0,2.0,Glen Eira City Council,Southern Metropolitan,7822.0,2018
Carrum,3,u,743000.0,S,31.2,3197.0,3.0,2.0,2.0,Kingston City Council,South-Eastern Metropolitan,1989.0,2018
Caulfield South,4,h,1300000.0,VB,8.7,3162.0,4.0,2.0,2.0,Glen Eira City Council,Southern Metropolitan,5051.0,2018
Caulfield South,4,t,1675000.0,S,8.7,3162.0,4.0,3.0,2.0,Glen Eira City Council,Southern Metropolitan,5051.0,2018
Chadstone,3,h,1120000.0,S,11.7,3148.0,3.0,1.0,0.0,Monash City Council,Southern Metropolitan,3582.0,2018
Chadstone,3,u,780000.0,SP,11.7,3148.0,3.0,2.0,2.0,Monash City Council,Southern Metropolitan,3582.0,2018
Chelsea,2,u,620000.0,S,27.0,3196.0,2.0,2.0,2.0,Kingston City Council,South-Eastern Metropolitan,3906.0,2018
Cheltenham,3,h,800000.0,PI,17.9,3192.0,3.0,1.0,2.0,Bayside City Council,Southern Metropolitan,9758.0,2018
Cheltenham,3,h,950000.0,VB,17.9,3192.0,3.0,2.0,2.0,Bayside City Council,Southern Metropolitan,9758.0,2018
Cheltenham,3,t,810000.0,S,17.9,3192.0,3.0,2.0,2.0,Bayside City Council,Southern Metropolitan,9758.0,2018
Cheltenham,2,t,955000.0,S,17.9,3192.0,2.0,1.0,1.0,Bayside City Council,Southern Metropolitan,9758.0,2018
Cheltenham,3,h,888000.0,S,17.9,3192.0,3.0,1.0,2.0,Bayside City Council,Southern Metropolitan,9758.0,2018
Chirnside Park,3,h,645000.0,S,27.1,3116.0,3.0,2.0,2.0,Yarra Ranges Shire Council,Eastern Victoria,3789.0,2018
Clarinda,3,u,730000.0,SP,17.5,3169.0,3.0,2.0,2.0,Kingston City Council,South-Eastern Metropolitan,2727.0,2018
Clarinda,3,h,799000.0,S,17.5,3169.0,3.0,1.0,2.0,Kingston City Council,South-Eastern Metropolitan,2727.0,2018
Clarinda,3,h,766000.0,S,17.5,3169.0,3.0,1.0,2.0,Kingston City Council,South-Eastern Metropolitan,2727.0,2018
Clayton,3,t,962000.0,S,16.7,3168.0,3.0,2.0,2.0,Monash City Council,South-Eastern Metropolitan,5837.0,2018
Clifton Hill,3,h,1300000.0,VB,3.6,3068.0,3.0,1.0,0.0,Yarra City Council,Northern Metropolitan,2954.0,2018
Coburg,4,h,1090000.0,S,6.7,3058.0,4.0,2.0,3.0,Darebin City Council,Northern Metropolitan,11204.0,2018
Coburg,2,h,1010000.0,S,6.7,3058.0,2.0,1.0,2.0,Darebin City Council,Northern Metropolitan,11204.0,2018
Coburg,2,h,710000.0,PI,6.7,3058.0,2.0,1.0,2.0,Darebin City Council,Northern Metropolitan,11204.0,2018
Coburg,3,h,946000.0,SP,6.7,3058.0,3.0,2.0,2.0,Darebin City Council,Northern Metropolitan,11204.0,2018
Coburg,3,t,795000.0,S,6.7,3058.0,3.0,2.0,2.0,Darebin City Council,Northern Metropolitan,11204.0,2018
Coburg,2,u,587000.0,S,6.7,3058.0,2.0,2.0,2.0,Darebin City Council,Northern Metropolitan,11204.0,2018
Coburg North,3,h,905000.0,S,6.7,3058.0,3.0,1.0,2.0,Darebin City Council,Northern Metropolitan,3445.0,2018
Coburg North,4,h,965000.0,S,6.7,3058.0,4.0,2.0,2.0,Darebin City Council,Northern Metropolitan,3445.0,2018
Coburg North,3,h,1100000.0,PI,6.7,3058.0,3.0,1.0,3.0,Darebin City Council,Northern Metropolitan,3445.0,2018
Coburg North,2,h,730000.0,VB,6.7,3058.0,2.0,1.0,1.0,Darebin City Council,Northern Metropolitan,3445.0,2018
Coburg North,3,h,950000.0,S,6.7,3058.0,3.0,1.0,2.0,Darebin City Council,Northern Metropolitan,3445.0,2018
Coburg North,3,h,800000.0,VB,6.7,3058.0,3.0,1.0,2.0,Darebin City Council,Northern Metropolitan,3445.0,2018
Collingwood,2,h,1079500.0,SP,2.0,3066.0,2.0,1.0,1.0,Yarra City Council,Northern Metropolitan,4553.0,2018
Craigieburn,3,h,550000.0,SP,20.6,3064.0,3.0,2.0,2.0,Hume City Council,Northern Metropolitan,15510.0,2018
Craigieburn,3,h,479250.0,S,20.6,3064.0,3.0,2.0,1.0,Hume City Council,Northern Metropolitan,15510.0,2018
Craigieburn,2,t,380000.0,S,20.6,3064.0,2.0,1.0,1.0,Hume City Council,Northern Metropolitan,15510.0,2018
Craigieburn,4,h,630000.0,S,20.6,3064.0,4.0,2.0,2.0,Hume City Council,Northern Metropolitan,15510.0,2018
Craigieburn,5,h,688000.0,S,20.6,3064.0,3.0,2.0,2.0,Hume City Council,Northern Metropolitan,15510.0,2018
Craigieburn,3,h,590500.0,S,20.6,3064.0,3.0,2.0,0.0,Hume City Council,Northern Metropolitan,15510.0,2018
Craigieburn,3,h,567000.0,S,20.6,3064.0,3.0,2.0,2.0,Hume City Council,Northern Metropolitan,15510.0,2018
Craigieburn,4,h,716000.0,S,20.6,3064.0,4.0,2.0,2.0,Hume City Council,Northern Metropolitan,15510.0,2018
Craigieburn,4,h,640000.0,S,20.6,3064.0,4.0,2.0,2.0,Hume City Council,Northern Metropolitan,15510.0,2018
Craigieburn,3,h,480000.0,S,20.6,3064.0,3.0,1.0,1.0,Hume City Council,Northern Metropolitan,15510.0,2018
Cranbourne West,3,h,517250.0,S,34.7,3977.0,3.0,2.0,2.0,Casey City Council,South-Eastern Metropolitan,4939.0,2018
Cremorne,3,h,1245000.0,S,2.4,3121.0,3.0,1.0,2.0,Yarra City Council,Northern Metropolitan,1123.0,2018
Croydon,3,u,720000.0,SP,23.0,3136.0,3.0,2.0,2.0,Maroondah City Council,Eastern Metropolitan,11925.0,2018
Croydon,4,t,600000.0,VB,23.0,3136.0,3.0,2.0,2.0,Maroondah City Council,Eastern Metropolitan,11925.0,2018
Croydon,4,h,820000.0,S,23.0,3136.0,4.0,2.0,2.0,Maroondah City Council,Eastern Metropolitan,11925.0,2018
Croydon,3,h,720000.0,S,23.0,3136.0,3.0,2.0,2.0,Maroondah City Council,Eastern Metropolitan,11925.0,2018
Croydon,5,h,997000.0,S,23.0,3136.0,5.0,3.0,2.0,Maroondah City Council,Eastern Metropolitan,11925.0,2018
Croydon,3,h,655200.0,S,23.0,3136.0,3.0,1.0,1.0,Maroondah City Council,Eastern Metropolitan,11925.0,2018
Deer Park,3,h,580000.0,S,14.8,3023.0,3.0,2.0,3.0,Brimbank City Council,Western Metropolitan,6388.0,2018
Delahey,3,h,580000.0,PI,18.0,3037.0,3.0,2.0,2.0,Brimbank City Council,Western Metropolitan,2898.0,2018
Delahey,4,h,600000.0,PI,18.0,3037.0,4.0,2.0,2.0,Brimbank City Council,Western Metropolitan,2898.0,2018
Derrimut,4,h,561000.0,S,14.7,3030.0,4.0,2.0,2.0,Brimbank City Council,Western Metropolitan,2276.0,2018
Derrimut,4,h,912000.0,S,14.7,3030.0,4.0,2.0,2.0,Brimbank City Council,Western Metropolitan,2276.0,2018
Diamond Creek,3,h,588000.0,S,21.8,3089.0,3.0,1.0,2.0,Nillumbik Shire Council,Northern Victoria,4258.0,2018
Diamond Creek,3,h,700000.0,S,21.8,3089.0,3.0,1.0,1.0,Nillumbik Shire Council,Northern Victoria,4258.0,2018
Dingley Village,2,u,680000.0,S,22.2,3172.0,2.0,2.0,2.0,Kingston City Council,South-Eastern Metropolitan,3940.0,2018
Dingley Village,4,h,839000.0,S,22.2,3172.0,4.0,2.0,2.0,Kingston City Council,South-Eastern Metropolitan,3940.0,2018
Dingley Village,3,h,952000.0,S,22.2,3172.0,3.0,1.0,2.0,Kingston City Council,South-Eastern Metropolitan,3940.0,2018
Doncaster,3,h,850000.0,PI,12.4,3108.0,3.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,9028.0,2018
Doncaster,3,h,1150000.0,PI,12.4,3108.0,3.0,1.0,2.0,Manningham City Council,Eastern Metropolitan,9028.0,2018
Doncaster East,4,h,1198000.0,S,14.3,3109.0,4.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0,2018
Doncaster East,3,u,750000.0,VB,14.3,3109.0,3.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0,2018
Doncaster East,3,h,868000.0,S,14.3,3109.0,3.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0,2018
Doncaster East,4,h,1420000.0,S,14.3,3109.0,4.0,2.0,2.0,Manningham City Council,Eastern Metropolitan,10999.0,2018
Doreen,4,h,740000.0,S,25.9,3754.0,4.0,2.0,2.0,Nillumbik Shire Council,Northern Victoria,7254.0,2018
Doreen,4,h,525000.0,SP,25.9,3754.0,3.0,2.0,2.0,Nillumbik Shire Council,Northern Victoria,7254.0,2018
Doreen,3,h,470000.0,S,25.9,3754.0,3.0,1.0,2.0,Nillumbik Shire Council,Northern Victoria,7254.0,2018
Doreen,3,h,558000.0,S,25.9,3754.0,3.0,2.0,2.0,Nillumbik Shire Council,Northern Victoria,7254.0,2018
Elsternwick,3,u,930000.0,VB,7.2,3185.0,3.0,2.0,2.0,Glen Eira City Council,Southern Metropolitan,4898.0,2018
Elwood,1,u,411000.0,SP,7.2,3184.0,1.0,1.0,1.0,Port Phillip City Council,Southern Metropolitan,8989.0,2018
Elwood,2,u,675000.0,SP,7.2,3184.0,2.0,2.0,2.0,Port Phillip City Council,Southern Metropolitan,8989.0,2018
Elwood,3,u,1800000.0,SP,7.2,3184.0,3.0,2.0,2.0,Port Phillip City Council,Southern Metropolitan,8989.0,2018
Endeavour Hills,3,h,656000.0,S,28.5,3802.0,3.0,1.0,2.0,Casey City Council,South-Eastern Metropolitan,8443.0,2018
Epping,4,h,735000.0,S,19.6,3076.0,4.0,2.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0,2018
Epping,2,h,432000.0,S,19.6,3076.0,2.0,1.0,1.0,Whittlesea City Council,Northern Metropolitan,10926.0,2018
Epping,4,h,611000.0,SP,19.6,3076.0,4.0,2.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0,2018
Epping,2,u,300000.0,S,19.6,3076.0,2.0,2.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0,2018
Epping,2,u,309000.0,S,19.6,3076.0,2.0,2.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0,2018
Epping,3,h,610000.0,S,19.6,3076.0,3.0,1.0,1.0,Whittlesea City Council,Northern Metropolitan,10926.0,2018
Epping,3,h,571550.0,SP,19.6,3076.0,3.0,2.0,2.0,Whittlesea City Council,Northern Metropolitan,10926.0,2018
Epping,3,h,658000.0,S,19.6,3076.0,3.0,2.0,1.0,Whittlesea City Council,Northern Metropolitan,10926.0,2018
Essendon,3,t,800000.0,VB,7.5,3040.0,3.0,2.0,2.0,Moonee Valley City Council,Western Metropolitan,9264.0,2018
Essendon,2,u,768000.0,S,7.5,3040.0,2.0,2.0,2.0,Moonee Valley City Council,Western Metropolitan,9264.0,2018
Essendon,5,h,2200000.0,S,7.5,3040.0,5.0,3.0,2.0,Moonee Valley City Council,Western Metropolitan,9264.0,2018
Essendon,2,u,480000.0,PI,7.5,3040.0,2.0,2.0,2.0,Moonee Valley City Council,Western Metropolitan,9264.0,2018
Essendon,2,u,695000.0,S,7.5,3040.0,2.0,2.0,2.0,Moonee Valley City Council,Western Metropolitan,9264.0,2018
Essendon North,2,u,365000.0,SP,8.2,3041.0,2.0,2.0,2.0,Moonee Valley City Council,Western Metropolitan,1308.0,2018
Fairfield,2,u,512500.0,SP,5.7,3078.0,2.0,2.0,2.0,Darebin City Council,Northern Metropolitan,2970.0,2018
Fairfield,4,h,1300000.0,VB,5.7,3078.0,4.0,1.0,2.0,Darebin City Council,Northern Metropolitan,2970.0,2018
Fawkner,3,h,767500.0,SP,13.1,3060.0,3.0,1.0,2.0,Hume City Council,Northern Metropolitan,5070.0,2018
Fawkner Lot,3,h,616000.0,SP,11.2,3073.0,3.0,2.0,2.0,Boroondara City Council,Northern Metropolitan,6567.0,2018
Fawkner,2,u,412000.0,S,13.1,3060.0,2.0,1.0,1.0,Hume City Council,Northern Metropolitan,5070.0,2018
Fawkner,3,h,482000.0,S,13.1,3060.0,3.0,2.0,1.0,Hume City Council,Northern Metropolitan,5070.0,2018
Fawkner,3,h,783000.0,SP,13.1,3060.0,3.0,1.0,1.0,Hume City Council,Northern Metropolitan,5070.0,2018
Ferntree Gully,3,h,755000.0,S,24.8,3156.0,3.0,1.0,1.0,Knox City Council,Eastern Metropolitan,10788.0,2018
Fitzroy,2,h,1930000.0,SP,2.1,3065.0,2.0,2.0,1.0,Yarra City Council,Northern Metropolitan,5825.0,2018
Fitzroy,2,h,950000.0,S,2.1,3065.0,2.0,2.0,2.0,Yarra City Council,Northern Metropolitan,5825.0,2018
Fitzroy,1,u,640000.0,S,2.1,3065.0,1.0,1.0,1.0,Yarra City Council,Northern Metropolitan,5825.0,2018
Fitzroy North,2,u,655000.0,SP,3.6,3068.0,2.0,2.0,2.0,Moreland City Council,Northern Metropolitan,6244.0,2018
Fitzroy North,3,h,1325000.0,S,3.6,3068.0,3.0,1.0,0.0,Moreland City Council,Northern Metropolitan,6244.0,2018
Fitzroy North,2,h,1380000.0,PI,3.6,3068.0,2.0,2.0,2.0,Moreland City Council,Northern Metropolitan,6244.0,2018
